num;NAME;Gl;Gb;RAJD;DECJD;P0;DM;S1400;R_LUM14;
num;;(deg);(deg);(deg);(deg);(s);(cm^-3pc);(mJy);(mJykpc^2);
2350;J1933+53;85.531;15.742;293.250000;53.533333;2.052600;33.52;*;*;
2351;J1933-6211;334.431;-28.632;293.385111;-62.196354;0.003543;11.52;2.30;9.72e-01;
2352;J1934+19;54.609;-0.397;293.500000;19.000000;0.230990;97.60;0.10;9.67e-01;
2353;J1934+2352;58.966;1.814;293.692458;23.882194;0.178432;355.50;0.06;9.23e+00;
2354;J1934+5219;84.493;15.046;293.599510;52.332656;0.568442;71.90;*;*;
2355;J1935+1159;48.613;-4.059;293.816983;11.985889;1.939758;188.76;0.17;1.21e+01;
2356;B1933+16;52.436;-2.093;293.949275;16.277774;0.358738;158.52;57.80;7.91e+02;
2357;J1935+1726;53.368;-1.374;293.766450;17.441239;0.004200;61.60;0.68;3.63e+00;
2358;B1933+17;53.691;-1.313;293.874875;17.753389;0.654408;214.60;0.16;3.76e+00;
2359;J1935+2025;56.051;-0.053;293.924754;20.427806;0.080118;182.00;0.50;1.06e+01;
2360;B1933+15;51.879;-2.465;294.006333;15.610000;0.967338;165.00;*;*;
2361;J1936+20;55.712;-0.323;294.000000;20.000000;1.390880;205.10;*;*;
2362;J1936+21;56.814;0.164;294.120833;21.200000;0.642932;264.00;*;*;
2363;J1937-00;37.943;-10.288;294.287500;-0.283333;0.240100;68.60;*;*;
2364;J1937+1505;51.569;-2.981;294.317958;15.088611;2.872774;237.00;0.13;5.41e+00;
2365;B1935+25;60.836;2.270;294.255227;25.737066;0.200980;53.22;1.40;1.37e+01;
2366;J1937+2950;64.504;4.115;294.448346;29.833833;1.657429;113.99;0.08;4.48e+00;
2367;J1938+0650;44.386;-7.101;294.472750;6.835000;1.121562;70.80;*;*;
2368;J1938+14;51.352;-3.391;294.579167;14.700000;2.902510;74.20;*;*;
2369;J1938+2010;56.115;-0.672;294.534750;20.181028;0.687082;327.70;0.10;7.99e+00;
2370;J1938+2012;56.205;-0.764;294.667001;20.214119;0.002634;236.91;0.02;7.94e-01;
2371;J1938+2213;57.903;0.308;294.559083;22.220189;0.166116;91.00;0.59;6.90e+00;
2372;J1938+6604;97.946;20.030;294.737173;66.075474;0.022259;41.24;*;*;
2373;J1939+10;47.993;-5.497;294.795833;10.750000;2.310000;90.00;*;*;
2374;B1937+21;57.509;-0.290;294.910672;21.583090;0.001558;71.02;15.20;1.86e+02;
2375;B1937+24;60.174;1.361;294.773320;24.715446;0.645302;142.88;*;*;
2376;J1940+0239;40.945;-9.688;295.137500;2.611389;1.232240;90.00;*;*;
2377;J1940+2245;58.629;0.127;295.115183;22.762950;0.258912;222.40;0.15;9.79e+00;
2378;J1940+2337;59.397;0.529;295.147858;23.629583;0.546824;252.10;0.07;4.95e+00;
2379;J1940-2403;15.848;-21.007;295.125000;-24.050000;1.855276;63.30;*;*;
2380;J1941+0121;39.909;-10.434;295.316829;1.360972;0.217317;52.70;*;*;
2381;J1941+1026;48.004;-6.153;295.384725;10.440444;0.905394;138.91;*;*;
2382;J1941+1341;50.799;-4.468;295.270279;13.691778;0.559084;147.90;0.17;5.07e+00;
2383;J1941+2525;61.037;1.263;295.336667;25.418139;2.306153;314.40;0.24;2.98e+01;
2384;B1937-26;13.901;-21.824;295.251696;-26.034931;0.402858;50.04;1.90;2.41e+01;
2385;J1941+4320;76.846;9.864;295.495482;43.335090;0.840906;79.36;*;*;
2386;J1942+0147;40.477;-10.472;295.612500;1.836389;1.405040;133.30;*;*;
2387;B1939+17;54.427;-2.680;295.504292;17.724528;0.696262;190.00;*;*;
2388;J1942+8106;113.371;24.825;295.727834;81.104813;0.203558;40.24;*;*;
2389;J1943+0609;44.465;-8.641;295.871383;6.166000;0.446226;70.76;0.70;7.49e+00;
2390;B1940-12;27.255;-17.158;295.856172;-12.628449;0.972429;28.92;1.20;1.73e+00;
2391;J1943+2210;58.439;-0.730;295.818713;22.173098;0.005084;174.09;0.04;1.83e+00;
2392;J1944+0907;47.160;-7.357;296.038879;9.123057;0.005185;24.36;2.60;3.87e+00;
2393;J1944-10;29.535;-16.289;296.000000;-10.283333;0.409135;31.01;*;*;
2394;B1941-17;22.314;-19.426;296.021833;-17.836406;0.841158;56.32;0.30;5.09e+00;
2395;B1942+17;54.902;-3.098;296.132500;17.928444;1.996899;175.00;*;*;
2396;J1944+2236;58.900;-0.663;296.004461;22.606283;0.003618;185.45;0.10;5.78e+00;
2397;B1942-00;38.565;-12.317;296.368322;-0.682798;1.045632;59.71;0.80;7.99e+00;
2398;J1945+07;45.750;-8.631;296.479167;7.283333;1.073900;62.00;*;*;
2399;B1943+18;55.588;-2.998;296.400417;18.572250;1.068708;217.70;*;*;
2400;J1946-1312;27.079;-18.184;296.740954;-13.210111;0.491865;60.00;0.30;5.99e+00;
2401;J1946+14;52.373;-5.191;296.716667;14.700000;2.282440;50.30;*;*;
2402;B1944+17;55.326;-3.500;296.721017;18.094789;0.440618;16.14;10.00;9.00e-01;
2403;J1946+2052;57.657;-1.975;296.558875;20.873511;0.016960;93.97;0.06;7.64e-01;
2404;B1944+22;59.301;-1.070;296.603708;22.749833;1.334450;140.00;0.17;6.12e+00;
2405;J1946+2535;61.809;0.283;296.704583;25.597639;0.515167;248.81;0.48;3.31e+01;
2406;J1946+2611;62.321;0.595;296.690875;26.197000;0.435060;165.00;0.70;3.97e+01;
2407;B1943-29;11.108;-24.121;296.715558;-29.229750;0.959448;44.31;0.50;4.87e+00;
2408;J1946+3417;69.294;4.713;296.604713;34.287414;0.003170;110.22;0.29;1.40e+01;
2409;J1946-5403;343.914;-29.552;296.600000;-54.033333;0.002710;23.70;*;*;
2410;J1947+0915;47.713;-8.073;296.942583;9.252222;1.480744;94.00;0.20;5.30e+00;
2411;J1947+10;48.995;-7.309;296.900000;10.733333;1.110944;149.00;*;*;
2412;J1947-18;21.541;-20.617;296.879167;-18.970000;0.002603;25.00;*;*;
2413;J1947+1957;56.987;-2.658;296.830979;19.952331;0.157509;185.80;0.08;3.67e+00;
2414;J1947-4215;357.183;-27.712;296.775000;-42.250000;1.798069;35.00;*;*;
2415;J1947-43;356.350;-27.855;296.750000;-43.000000;0.180940;29.90;*;*;
2416;J1948+2333;60.214;-1.045;297.080488;23.550897;0.528352;198.20;0.28;1.81e+01;
2417;J1948+2551;62.207;0.131;297.073246;25.864431;0.196627;289.27;0.62;4.71e+01;
2418;B1946+35;70.702;5.047;297.104195;35.669738;0.717311;129.37;8.30;4.86e+02;
2419;J1949+2306;59.931;-1.423;297.280500;23.115417;1.319373;196.30;0.10;6.38e+00;
2420;B1946-25;15.260;-23.380;297.355894;-25.400273;0.957617;23.07;0.40;4.41e-01;
2421;J1949+3106;66.858;2.554;297.373494;31.101064;0.013138;164.13;0.23;1.28e+01;
2422;J1949+3426;69.720;4.288;297.306962;34.442747;0.388539;228.00;*;*;
2423;J1950+05;44.857;-10.552;297.741667;5.583333;0.455934;71.00;*;*;
2424;J1950+2414;61.098;-1.169;297.687766;24.249157;0.004305;142.09;0.12;6.29e+00;
2425;B1949+14;52.509;-6.576;298.025647;14.124829;0.275026;31.51;*;*;
2426;J1952+2630;63.254;-0.376;298.153500;26.507798;0.020732;315.34;0.09;8.55e+00;
2427;J1952+30;66.184;1.529;298.000000;30.000000;1.665600;188.60;*;*;
2428;B1951+32;68.765;2.823;298.242525;32.877919;0.039531;45.01;1.00;9.00e+00;
2429;J1953+1149;50.714;-8.083;298.447792;11.828500;0.851890;140.03;*;*;
2430;J1953+1846A;56.744;-4.563;298.441667;18.778333;0.004888;117.00;0.06;2.12e+00;
2431;J1953+2732;64.205;0.059;298.282500;27.546722;1.333965;195.40;0.10;6.06e+00;
2432;J1953+30;66.570;1.306;298.450000;30.216667;1.271200;43.61;*;*;
2433;J1954+1021;49.523;-8.995;298.653333;10.352917;2.099440;80.87;*;*;
2434;J1954+2407;61.367;-1.872;298.501558;24.120556;0.193405;80.50;0.10;1.75e+00;
2435;J1954+2836;65.244;0.377;298.579792;28.601667;0.092709;*;*;*;
2436;B1952+29;65.924;0.772;298.593975;29.388136;0.426677;7.93;8.00;2.33e+00;
2437;J1954+3852;74.043;5.699;298.504512;38.871078;0.352933;65.40;*;*;
2438;J1954+4357;78.527;8.169;298.660207;43.960379;1.387041;130.30;*;*;
2439;J1955+2527;62.740;-1.571;298.997480;25.450956;0.004873;209.97;0.28;1.87e+01;
2440;B1953+29;65.839;0.443;298.866147;29.145399;0.006133;104.52;1.10;4.37e+01;
2441;B1953+50;84.793;11.553;298.828182;50.998692;0.518938;31.98;4.00;1.92e+01;
2442;J1955+6708;99.682;18.938;298.911529;67.137536;0.008565;57.15;*;*;
2443;J1956+0838;48.295;-10.331;299.217750;8.638000;0.303911;67.09;0.80;1.00e+01;
2444;J1956-28;13.222;-25.591;299.000000;-27.883333;0.260014;45.69;*;*;
2445;J1957-00;40.644;-14.677;299.400000;-0.000000;0.965100;38.31;*;*;
2446;J1957+2516;62.769;-1.973;299.394215;25.267243;0.003962;44.14;0.02;1.42e-01;
2447;J1957+2831;65.524;-0.225;299.330822;28.528845;0.307683;138.99;1.00;4.75e+01;
2448;J1957+5033;84.584;11.013;299.412083;50.555000;0.374806;*;*;*;
2449;J1958+2846;65.879;-0.353;299.666958;28.765000;0.290389;*;*;*;
2450;J1958+30;66.856;0.417;299.500000;30.000000;1.098530;199.30;*;*;
2451;J1958+56;90.216;14.012;299.500000;56.816667;0.311800;58.10;*;*;
2452;B1957+20;59.197;-4.697;299.903208;20.804201;0.001607;29.12;0.40;7.84e-01;
2453;J1959+3620;72.444;3.442;299.908458;36.341417;0.406081;273.00;0.40;4.74e+01;
2454;J2001+4258;78.277;6.643;300.294127;42.968405;0.719166;54.93;*;*;
2455;J2002+1637;55.998;-7.517;300.699042;16.621306;0.276497;94.58;*;*;
2456;J2002+30;67.917;-0.187;300.741667;30.583333;0.421794;196.00;*;*;
2457;B2000+32;69.261;0.879;300.518436;32.288420;0.696761;142.21;1.20;5.01e+01;
2458;B2000+40;76.611;5.288;300.683460;40.848307;0.905067;131.49;4.90;2.00e+02;
2459;J2004+2653;65.030;-2.527;301.245917;26.894556;0.665879;160.00;0.06;3.53e+00;
2460;B2002+31;69.011;0.021;301.217860;31.619448;2.111265;234.82;1.80;1.15e+02;
2461;J2004+3429;71.425;1.571;301.195708;34.488250;0.240953;351.00;0.11;1.28e+01;
2462;J2005-0020;41.331;-16.629;301.432290;-0.339429;2.279661;35.93;0.70;2.34e+00;
2463;J2005+3547;72.581;2.180;301.322888;35.790389;0.615034;401.60;0.25;4.60e+01;
2464;J2005+3552;72.706;2.139;301.447917;35.873417;0.307943;455.00;0.21;4.51e+01;
2465;B2003-08;34.101;-20.304;301.568188;-8.117269;0.580871;32.39;4.70;3.25e+01;
2466;J2006+22;61.134;-5.415;301.650000;22.066667;1.741900;130.56;*;*;
2467;J2006+3102;68.667;-0.530;301.545833;31.034167;0.163695;107.16;0.27;9.82e+00;
2468;J2007+0809;49.180;-12.787;301.806250;8.159167;0.325724;53.39;*;*;
2469;J2007+0910;50.169;-12.433;301.992096;9.170258;0.458735;48.73;*;*;
2470;J2007+2722;65.713;-2.695;301.815953;27.379976;0.024497;127.00;2.10;1.06e+02;
2471;J2007+3120;69.042;-0.535;301.787550;31.347650;0.608205;191.50;0.12;5.83e+00;
2472;J2008+2513;64.055;-4.107;302.147842;25.225100;0.589196;60.56;*;*;
2473;J2009+3326;71.103;0.124;302.454833;33.436167;1.438369;263.60;0.15;7.99e+00;
2474;J2010-1323;29.446;-23.540;302.691338;-13.398912;0.005223;22.18;1.60;6.15e+00;
2475;J2010+2845;67.210;-2.472;302.521117;28.758103;0.565369;112.47;0.43;1.87e+01;
2476;J2010+3230;70.391;-0.495;302.610417;32.502028;1.442448;371.80;0.12;2.00e+01;
2477;J2011+3331;71.320;-0.049;302.770525;33.523511;0.931733;298.58;0.38;2.84e+01;
2478;J2012-2029;22.410;-26.701;303.194167;-20.491944;0.544002;37.67;*;*;
2479;J2013-0649;36.171;-21.291;303.323961;-6.818164;0.580187;63.36;*;*;
2480;J2013+3058;69.485;-1.886;303.392721;30.980747;0.276028;148.70;0.07;2.95e+00;
2481;B2011+38;75.930;2.476;303.293196;38.762031;0.230194;238.22;6.40;3.24e+02;
2482;J2015+2524;65.027;-5.261;303.802917;25.408694;2.303299;13.00;*;*;
2483;J2016+1948;60.522;-8.675;304.239348;19.797663;0.064940;33.81;*;*;
2484;J2017+0603;48.621;-16.026;304.344605;6.051546;0.002896;23.92;0.50;9.80e-01;
2485;J2017-1614;27.314;-26.220;304.442283;-16.237642;0.002314;25.44;*;*;
2486;J2017+2043;61.376;-8.271;304.370575;20.725528;0.537143;60.49;*;*;
2487;J2017+3625;74.507;0.390;304.482667;36.418861;0.166749;*;*;*;
2488;J2017+5906;93.608;12.903;304.435662;59.113048;0.403478;60.28;*;*;
2489;B2016+28;68.099;-3.983;304.515972;28.665059;0.557953;14.20;30.00;2.88e+01;
2490;J2018+3431;73.044;-0.841;304.721650;34.516808;0.387664;222.35;0.24;1.06e+01;
2491;J2019+2425;64.746;-6.624;304.883121;24.420918;0.003935;17.20;*;*;
2492;J2021+3651;75.222;0.111;305.272750;36.851333;0.103741;367.50;0.10;3.24e-01;
2493;J2021+4026;78.225;2.089;305.374958;40.445861;0.265318;*;*;*;
2494;J2022+21;62.403;-8.976;305.600000;21.183333;0.803500;73.52;*;*;
2495;B2020+28;68.863;-4.671;305.654446;28.906418;0.343402;24.63;38.00;1.68e+02;
2496;J2022+3842;76.888;0.960;305.590371;38.704117;0.048579;429.10;*;*;
2497;B2021+51;87.862;8.380;305.707804;51.913954;0.529197;22.55;27.00;8.75e+01;
2498;B2022+50;86.863;7.544;305.924761;50.626349;0.372619;32.99;2.20;9.34e+00;
2499;J2024+48;84.710;6.017;306.000000;48.000000;1.262000;99.00;*;*;
2500;B2025+21;63.538;-9.587;306.819542;21.767897;0.398173;97.09;*;*;
2501;J2027+4557;83.358;4.394;306.817638;45.965856;1.099651;229.59;1.34;1.09e+02;
2502;J2027+7502;108.368;20.313;306.846999;75.041474;0.515219;11.71;*;*;
2503;J2028+3332;73.361;-3.008;307.082750;33.534544;0.176707;*;*;*;
2504;B2027+37;76.898;-0.727;307.349469;37.735601;1.216805;190.66;0.60;2.00e+01;
2505;B2028+22;64.580;-9.833;307.668525;22.472729;0.630513;71.86;*;*;
2506;J2030+3641;76.123;-1.438;307.501088;36.690875;0.200129;246.00;0.15;7.25e+00;
2507;J2030+4415;82.340;2.885;307.713958;44.260583;0.227070;*;*;*;
2508;J2030+55;91.047;9.247;307.500000;55.000000;0.579000;60.00;*;*;
2509;J2032+4127;80.224;1.028;308.054663;41.456753;0.143246;114.67;*;*;
2510;J2033+1734;60.857;-13.154;308.364633;17.582908;0.005949;25.08;*;*;
2511;J2033-1938;25.313;-31.049;308.480833;-19.649722;1.281719;23.47;*;*;
2512;J2036+2835;70.413;-7.382;309.193179;28.586233;1.358727;84.22;0.15;6.81e+00;
2513;J2036+66;101.407;15.243;309.200000;66.733333;0.501900;50.82;*;*;
2514;B2034+19;63.177;-12.672;309.310583;19.715083;2.074377;36.89;*;*;
2515;B2035+36;76.746;-2.840;309.364336;36.356694;0.618715;93.56;0.80;1.88e+01;
2516;J2038+35;75.730;-3.747;309.500000;35.000000;0.160000;58.00;*;*;
2517;J2038-3816;3.855;-36.740;309.725792;-38.269972;1.577286;33.96;0.30;3.87e+00;
2518;B2036+53;90.368;7.308;309.513199;53.320228;1.424568;160.20;0.30;2.01e+01;
2519;J2040+1657;61.286;-14.852;310.074437;16.958461;0.865606;50.69;*;*;
2520;J2042+0246;48.993;-23.016;310.545845;2.770666;0.004534;9.27;*;*;
2521;J2043+1711;61.919;-15.313;310.837007;17.191363;0.002380;20.76;*;*;
2522;J2043+2740;70.612;-9.151;310.931250;27.682222;0.096131;21.02;*;*;
2523;J2043+7045;105.186;17.052;310.750000;70.750000;0.588000;57.00;*;*;
2524;J2044+4614;85.429;2.108;311.245000;46.248333;1.392715;315.40;*;*;
2525;J2045+0912;55.362;-20.329;311.447266;9.208100;0.395555;31.78;*;*;
2526;J2045+3633;77.832;-3.926;311.256271;36.550390;0.031682;129.55;*;*;
2527;B2043-04;42.678;-27.387;311.500721;-4.357293;1.546938;35.80;1.70;6.64e+01;
2528;B2044+15;61.112;-16.838;311.663905;15.675988;1.138286;39.82;1.70;1.77e+01;
2529;B2045+56;94.199;8.637;311.694205;57.143636;0.476735;101.79;0.30;5.65e+00;
2530;J2047+1053;57.019;-19.643;311.750000;10.883333;0.004290;34.60;*;*;
2531;J2047+5029;89.057;4.376;311.977667;50.493936;0.445945;107.68;0.38;5.99e+00;
2532;B2045-16;30.514;-33.077;312.148503;-16.279043;1.961572;11.46;22.00;1.99e+01;
2533;J2048+2255;67.453;-12.944;312.191117;22.918142;0.283901;70.68;*;*;
2534;J2050+1259;59.436;-19.242;312.738375;12.985833;1.221020;52.40;0.05;1.70e+00;
2535;J2051-0827;39.192;-30.411;312.781332;-8.460486;0.004509;20.73;2.80;6.05e+00;
2536;J2051+12;59.342;-19.438;312.850000;12.800000;0.553200;43.40;*;*;
2537;J2052+1218;59.114;-20.002;313.195833;12.300000;0.001990;42.00;*;*;
2538;J2053+1718;63.554;-17.264;313.456170;17.312406;0.119268;26.98;0.00;1.31e-02;
2539;J2053+4650;86.861;1.302;313.469284;46.847699;0.012586;98.08;*;*;
2540;B2048-72;321.869;-34.998;313.447013;-72.011792;0.341336;17.30;6.00;6.37e+00;
2541;B2053+21;67.832;-14.668;313.913133;22.157560;0.815181;36.35;*;*;
2542;J2055+2539;70.688;-12.519;313.953333;25.667222;0.319561;*;*;*;
2543;B2053+36;79.133;-5.589;313.880634;36.505964;0.221508;97.42;2.60;6.50e+01;
2544;J2057+21;67.560;-15.507;314.450000;21.433333;1.166700;73.31;*;*;
2545;J2102+38;81.116;-5.597;315.500000;38.000000;1.190000;85.00;*;*;
2546;J2105+28;74.391;-12.468;316.500000;28.483333;0.405737;62.40;*;*;
2547;J2105+6223;99.793;10.176;316.303875;62.384861;2.304879;50.75;*;*;
2548;J2108-3429;9.698;-42.163;317.127042;-34.493861;1.423102;30.22;0.50;7.53e+00;
2549;B2106+44;86.909;-2.012;317.085342;44.696908;0.414871;139.83;5.40;1.02e+02;
2550;J2111+4606;88.310;-1.445;317.850542;46.108694;0.157830;*;*;*;
2551;B2110+27;74.993;-14.025;318.268127;27.900322;1.202852;25.11;1.10;2.24e+00;
2552;B2111+46;89.003;-1.266;318.351373;46.735790;1.014685;141.26;19.00;8.98e+01;
2553;J2113+67;103.973;12.561;318.500000;67.033333;0.552170;55.10;*;*;
2554;J2115+5448;95.043;4.109;318.799033;54.812543;0.002603;77.41;*;*;
2555;B2113+14;64.464;-23.409;319.057300;14.239178;0.440153;56.20;0.80;5.00e+02;
2556;J2122+24;73.790;-17.973;320.675000;24.400000;0.541400;8.49;*;*;
2557;J2123+36;82.917;-9.865;320.950000;36.400000;1.294000;108.70;*;*;
2558;J2123+5434;95.698;3.097;320.840346;54.568809;0.138868;31.76;*;*;
2559;B2122+13;65.795;-25.092;321.194060;14.122039;0.694053;30.25;*;*;
2560;J2124-3358;10.925;-45.438;321.182706;-33.979125;0.004931;4.60;4.50;7.56e-01;
2561;B2123-67;326.392;-39.777;321.880333;-66.807806;0.325771;35.00;0.60;2.15e+01;
2562;J2129-0429;48.912;-36.939;322.437663;-4.484886;0.007620;16.90;*;*;
2563;B2127+11A;65.012;-27.312;322.492694;12.167009;0.110665;67.31;0.20;4.03e+01;
2564;B2127+11B;65.013;-27.314;322.494300;12.166753;0.056133;67.69;*;*;
2565;B2127+11C;65.030;-27.315;322.505018;12.177280;0.030529;67.13;*;*;
2566;B2127+11D;65.012;-27.313;322.492808;12.166594;0.004803;67.30;*;*;
2567;B2127+11E;65.014;-27.311;322.492446;12.169064;0.004651;66.51;*;*;
2568;B2127+11F;65.010;-27.309;322.488242;12.167475;0.004027;65.52;*;*;
2569;B2127+11G;65.011;-27.312;322.491458;12.165917;0.037660;66.40;*;*;
2570;B2127+11H;65.012;-27.312;322.492433;12.166508;0.006743;67.15;*;*;
2571;J2129-5721;338.005;-43.570;322.344862;-57.353948;0.003726;31.85;1.28;1.31e+01;
2572;J2136-1606;36.204;-43.554;324.000917;-16.103611;1.227235;18.48;*;*;
2573;J2137+6428;103.851;9.064;324.334450;64.478272;1.750989;106.00;*;*;
2574;J2138+4911;93.663;-2.375;324.500000;49.183333;0.696000;168.00;*;*;
2575;J2139+00;55.912;-36.261;324.925000;0.600000;0.312470;36.00;*;*;
2576;J2139+2242;75.293;-21.920;324.862083;22.711667;1.083514;44.16;*;*;
2577;J2139+4716;92.633;-4.020;324.983125;47.270278;0.282849;*;*;*;
2578;J2140-2310A;27.179;-46.837;325.093359;-23.180220;0.011019;25.06;0.08;6.77e+00;
2579;J2140-2310B;27.179;-46.835;325.091667;-23.179722;0.012986;25.09;*;*;
2580;J2144-5237;343.435;-47.123;326.148542;-52.618758;0.005041;19.55;*;*;
2581;J2145-0750;47.777;-42.084;326.460245;-7.838476;0.016052;9.00;10.30;3.88e+00;
2582;B2148+63;104.255;7.412;327.494597;63.495632;0.380140;129.72;2.90;2.24e+01;
2583;B2148+52;97.521;-0.915;327.657291;52.797099;0.332206;148.93;2.00;2.61e+01;
2584;J2151+2315;77.849;-23.471;327.870417;23.253556;0.593534;23.60;*;*;
2585;J2154-2812;20.728;-50.984;328.572375;-28.211389;1.343361;32.10;*;*;
2586;J2155+2813;82.131;-20.370;328.815917;28.220028;1.609020;77.13;*;*;
2587;B2152-31;15.845;-51.577;328.806711;-31.315189;1.030002;14.85;1.20;2.03e+00;
2588;B2151-56;337.046;-47.054;328.755833;-56.699167;1.373654;14.00;*;*;
2589;J2156+2618;80.976;-21.969;329.098767;26.308464;0.498149;48.44;*;*;
2590;B2154+40;90.488;-11.341;329.257706;40.296107;1.525266;71.12;17.00;1.43e+02;
2591;J2203+50;97.322;-4.307;330.750000;50.000000;0.745000;79.00;*;*;
2592;J2204+2700;82.999;-22.649;331.181704;27.015192;0.084703;35.07;*;*;
2593;J2205+1444;73.886;-31.885;331.321863;14.742028;0.938014;36.72;*;*;
2594;J2206+6151;104.735;4.977;331.575496;61.866139;0.322674;167.00;0.80;1.30e+01;
2595;J2208+4056;92.574;-12.112;332.008308;40.933841;0.636957;11.84;*;*;
2596;J2208+5500;100.939;-0.751;332.098833;55.002336;0.933163;105.21;0.40;3.67e+00;
2597;J2209+22;79.900;-27.786;332.475000;21.283333;1.776900;46.30;*;*;
2598;J2210+57;102.666;1.066;332.750000;57.483333;2.057430;189.43;*;*;
2599;B2210+29;86.136;-21.731;333.097268;29.551503;1.004593;74.52;0.90;5.62e+02;
2600;J2213+53;100.342;-2.778;333.250000;53.000000;0.751000;161.00;*;*;
2601;J2214+3000;86.855;-21.665;333.661886;30.010609;0.003119;22.55;0.53;1.91e-01;
2602;J2215+1538;76.783;-32.929;333.915221;15.643022;0.374196;29.24;*;*;
2603;J2215+5135;99.868;-4.159;333.886202;51.593428;0.002610;69.20;*;*;
2604;J2216+5759;103.517;1.107;334.021750;57.998250;0.419102;176.00;0.23;2.96e+00;
2605;J2217+5733;103.472;0.599;334.479292;57.551111;1.056844;130.67;0.50;4.90e+00;
2606;B2217+47;98.385;-7.598;334.950579;47.914981;0.538469;43.50;3.00;1.71e+01;
2607;J2222-0137;62.018;-46.075;335.524871;-1.621035;0.032818;3.28;*;*;
2608;J2222+2923;88.050;-23.242;335.763434;29.399624;0.281399;49.41;*;*;
2609;J2222+5602;103.093;-1.005;335.500000;56.000000;1.336000;168.00;*;*;
2610;J2225+35;92.108;-18.448;336.200000;35.500000;0.940000;51.80;*;*;
2611;B2224+65;108.638;6.846;336.470261;65.593436;0.682542;36.44;2.00;1.62e+00;
2612;J2227+30;89.656;-22.815;336.875000;30.600000;0.842408;19.00;*;*;
2613;J2228+6447;108.462;6.007;337.168766;64.788723;1.892982;193.60;*;*;
2614;J2228-65;323.529;-45.791;337.075000;-65.196389;2.745980;36.00;*;*;
2615;J2229+2643;87.693;-26.284;337.462019;26.732680;0.002978;22.73;0.90;2.92e+00;
2616;J2229+6114;106.647;2.949;337.272000;61.235917;0.051624;204.97;0.25;2.25e+00;
2617;B2227+61;107.154;3.645;337.424312;62.093339;0.443055;124.64;0.80;7.25e+00;
2618;J2234+0611;72.991;-43.006;338.596138;6.191302;0.003577;10.76;0.60;5.66e-01;
2619;J2234+0944;76.280;-40.438;338.695224;9.741735;0.003627;17.83;*;*;
2620;J2234+2114;85.138;-31.435;338.736000;21.238556;1.358745;35.08;*;*;
2621;J2235+1506;80.878;-36.444;338.932084;15.113628;0.059767;18.09;*;*;
2622;J2236-5527;334.166;-52.719;339.216046;-55.463565;0.006908;20.00;0.28;1.19e+00;
2623;J2238+5903;106.562;0.482;339.617792;59.061333;0.162734;*;*;*;
2624;J2240+5832;106.566;-0.111;340.178913;58.543756;0.139935;263.50;2.70;1.43e+02;
2625;J2241-5236;337.457;-54.927;340.425077;-52.610063;0.002187;11.41;1.95;1.80e+00;
2626;J2241+6941;112.026;9.632;340.334592;69.699925;0.855401;67.67;*;*;
2627;B2241+69;112.221;9.695;340.735027;69.847817;1.664501;40.86;0.40;1.62e+00;
2628;J2243+1518;82.809;-37.377;340.790700;15.306975;0.596799;42.13;*;*;
2629;J2244+63;109.039;3.618;341.000000;63.000000;0.461000;92.00;*;*;
2630;J2248-0101;69.256;-50.620;342.112025;-1.030024;0.477233;29.05;0.50;8.00e+00;
2631;J2253+1516;85.305;-38.809;343.310554;15.277175;0.792236;29.20;*;*;
2632;J2256-1024;59.231;-58.293;344.234958;-10.409547;0.002290;13.80;*;*;
2633;B2255+58;108.831;-0.575;344.490601;59.154121;0.368246;151.08;9.20;8.28e+01;
2634;J2302+4442;103.395;-14.005;345.695743;44.706135;0.005192;13.73;1.20;8.88e-01;
2635;J2302+6028;109.859;0.398;345.546667;60.466728;1.206404;156.70;*;*;
2636;B2303+30;97.721;-26.657;346.493005;31.000356;1.575886;49.58;2.20;4.16e+01;
2637;B2303+46;104.931;-12.021;346.482675;47.129256;1.066371;62.07;*;*;
2638;J2306+31;97.959;-26.335;346.550000;31.383333;0.341600;46.13;*;*;
2639;J2307+2225;93.570;-34.458;346.922033;22.430589;0.535829;7.02;*;*;
2640;B2306+55;108.729;-4.206;347.057592;55.793342;0.475068;46.54;1.90;8.14e+00;
2641;J2310-0555;69.702;-57.907;347.526792;-5.926639;0.002613;15.51;*;*;
2642;J2310+6706;113.351;6.136;347.675410;67.114467;1.944789;97.70;*;*;
2643;J2312+6931;114.435;8.292;348.162229;69.517779;0.813375;71.60;*;*;
2644;B2310+42;104.410;-16.422;348.285920;42.886956;0.349434;17.28;15.00;1.69e+01;
2645;J2315+58;110.418;-2.509;348.750000;58.000000;1.061000;74.00;*;*;
